deal_id,stage_name,date_entered,date_exited
D00588,Negotiation,2024-07-09,2024-07-20
D00589,Lead,2026-05-07,2026-05-11
D00589,Qualified,2026-05-11,2026-05-15
D00589,Demo,2026-05-15,2026-05-23
D00589,Proposal,2026-05-23,2026-05-29
D00589,Negotiation,2026-05-29,2026-06-07
D00590,Lead,2025-11-11,2025-11-15
D00590,Qualified,2025-11-15,2025-11-21
D00590,Demo,2025-11-21,2025-11-27
D00590,Proposal,2025-11-27,2025-12-16
D00591,Lead,2024-10-16,2024-10-21
D00591,Qualified,2024-10-21,2024-10-27
D00591,Demo,2024-10-27,2024-11-04
D00592,Lead,2026-04-20,2026-04-27
D00592,Qualified,2026-04-27,2026-05-01
D00592,Demo,2026-05-01,2026-05-13
D00592,Proposal,2026-05-13,2026-05-19
D00592,Negotiation,2026-05-19,2026-06-07
D00593,Lead,2026-01-08,2026-01-13
D00593,Qualified,2026-01-13,2026-01-14
D00593,Demo,2026-01-14,2026-01-22
D00593,Proposal,2026-01-22,2026-01-31
D00593,Negotiation,2026-01-31,2026-02-09
D00594,Lead,2025-07-05,2025-07-10
D00594,Qualified,2025-07-10,2025-07-16
D00594,Demo,2025-07-16,2025-07-22
D00594,Proposal,2025-07-22,2025-07-28
D00594,Negotiation,2025-07-28,2025-08-04
D00595,Lead,2024-03-18,2024-03-22
D00595,Qualified,2024-03-22,2024-03-30
D00595,Demo,2024-03-30,2024-04-06
D00595,Proposal,2024-04-06,2024-04-23
D00595,Negotiation,2024-04-23,2024-04-27
D00596,Lead,2026-07-07,2026-07-12
D00596,Qualified,2026-07-12,2026-07-22
D00596,Demo,2026-07-22,
D00597,Lead,2026-05-05,2026-05-10
D00597,Qualified,2026-05-10,2026-05-19
D00597,Demo,2026-05-19,2026-05-31
D00597,Proposal,2026-05-31,2026-06-27
D00597,Negotiation,2026-06-27,2026-07-05
D00598,Lead,2026-03-23,2026-03-27
D00598,Qualified,2026-03-27,2026-03-31
D00598,Demo,2026-03-31,2026-04-12
D00598,Proposal,2026-04-12,2026-04-22
D00598,Negotiation,2026-04-22,2026-05-07
D00599,Lead,2025-10-19,2025-10-23
D00599,Qualified,2025-10-23,2025-10-30
D00599,Demo,2025-10-30,2025-11-09
D00600,Lead,2025-08-30,2025-09-06
D00600,Qualified,2025-09-06,2025-09-13
D00600,Demo,2025-09-13,2025-09-21
D00600,Proposal,2025-09-21,2025-10-07
D00600,Negotiation,2025-10-07,2025-10-16
D00601,Lead,2024-11-03,2024-11-05
D00601,Qualified,2024-11-05,2024-11-12
D00601,Demo,2024-11-12,2024-11-18
D00601,Proposal,2024-11-18,2024-11-27
D00601,Negotiation,2024-11-27,2024-12-05
D00602,Lead,2026-06-10,2026-06-11
D00602,Qualified,2026-06-11,2026-06-17
D00602,Demo,2026-06-17,2026-06-26
D00603,Lead,2024-04-19,2024-04-24
D00603,Qualified,2024-04-24,2024-05-02
D00603,Demo,2024-05-02,2024-05-11
D00603,Proposal,2024-05-11,2024-05-26
D00603,Negotiation,2024-05-26,2024-06-05
D00604,Lead,2026-06-10,2026-06-16
D00604,Qualified,2026-06-16,2026-06-24
D00604,Demo,2026-06-24,2026-07-04
D00605,Lead,2025-12-08,2025-12-16
D00605,Qualified,2025-12-16,2025-12-21
D00605,Demo,2025-12-21,2026-01-02
D00605,Proposal,2026-01-02,2026-01-16
D00605,Negotiation,2026-01-16,2026-01-24
D00606,Lead,2024-11-28,2024-12-03
D00606,Qualified,2024-12-03,2024-12-09
D00606,Demo,2024-12-09,2024-12-17
D00607,Lead,2025-06-20,2025-06-24
D00607,Qualified,2025-06-24,2025-06-30
D00607,Demo,2025-06-30,2025-07-06
D00607,Proposal,2025-07-06,2025-07-22
D00607,Negotiation,2025-07-22,2025-07-28
D00608,Lead,2025-07-18,2025-07-22
D00608,Qualified,2025-07-22,2025-07-28
D00608,Demo,2025-07-28,2025-08-15
D00608,Proposal,2025-08-15,2025-09-02
D00608,Negotiation,2025-09-02,2025-09-14
D00609,Lead,2024-12-01,2024-12-04
D00609,Qualified,2024-12-04,2024-12-09
D00609,Demo,2024-12-09,2024-12-18
D00609,Proposal,2024-12-18,2025-01-01
D00609,Negotiation,2025-01-01,2025-01-07
D00610,Lead,2025-05-19,2025-05-23
D00610,Qualified,2025-05-23,2025-05-28
D00610,Demo,2025-05-28,2025-06-13
D00610,Proposal,2025-06-13,2025-06-22
D00611,Lead,2024-10-14,2024-10-18
D00611,Qualified,2024-10-18,2024-10-25
D00611,Demo,2024-10-25,2024-10-30
D00611,Proposal,2024-10-30,2024-11-04
D00611,Negotiation,2024-11-04,2024-11-09
D00612,Lead,2025-03-13,2025-03-19
D00613,Lead,2026-05-06,2026-05-10
D00613,Qualified,2026-05-10,2026-05-15
D00613,Demo,2026-05-15,2026-05-19
D00613,Proposal,2026-05-19,2026-05-25
D00614,Lead,2026-04-20,2026-04-23
D00614,Qualified,2026-04-23,2026-04-30
D00614,Demo,2026-04-30,2026-05-11
D00614,Proposal,2026-05-11,2026-05-26
D00614,Negotiation,2026-05-26,2026-06-04
D00615,Lead,2026-06-11,2026-06-15
D00615,Qualified,2026-06-15,2026-06-20
D00615,Demo,2026-06-20,2026-06-29
D00615,Proposal,2026-06-29,
D00616,Lead,2026-04-16,2026-04-21
D00616,Qualified,2026-04-21,2026-04-30
D00616,Demo,2026-04-30,2026-05-09
D00616,Proposal,2026-05-09,2026-05-22
D00616,Negotiation,2026-05-22,2026-05-28
D00617,Lead,2024-03-14,2024-03-18
D00617,Qualified,2024-03-18,2024-03-28
D00617,Demo,2024-03-28,2024-04-08
D00618,Lead,2025-05-07,2025-05-08
D00618,Qualified,2025-05-08,2025-05-12
D00618,Demo,2025-05-12,2025-05-25
D00618,Proposal,2025-05-25,2025-06-06
D00618,Negotiation,2025-06-06,2025-06-16
D00619,Lead,2024-10-22,2024-10-24
D00619,Qualified,2024-10-24,2024-11-01
D00619,Demo,2024-11-01,2024-11-07
D00619,Proposal,2024-11-07,2024-11-21
D00619,Negotiation,2024-11-21,2024-12-04
D00620,Lead,2025-01-19,2025-01-23
D00620,Qualified,2025-01-23,2025-01-29
D00620,Demo,2025-01-29,2025-02-11
D00620,Proposal,2025-02-11,2025-02-27
D00620,Negotiation,2025-02-27,2025-03-11
